r,g,b
73,55,59
77,61,73
101,78,87
151,111,108
165,132,132
164,135,138
172,127,119
102,68,72
121,86,91
162,122,112
170,94,94
149,87,83
156,95,82
170,104,85
172,93,76
198,178,172
218,211,202
214,193,166
215,194,166
217,197,173
213,194,167
212,193,163
213,196,173
218,205,200
217,210,203
209,197,182
202,170,147
223,201,194
215,203,191
220,215,211
207,195,182
193,174,156
205,178,146
216,189,156
214,190,163
214,183,155
214,184,153
202,178,149
199,122,98
200,156,122
71,59,56
54,48,50
54,46,49
49,44,48
51,45,49
52,45,48
56,49,52
59,52,55
74,58,55
166,126,101
222,152,114
167,104,104
82,73,103
52,46,59
48,42,45
52,45,47
56,49,52
58,49,52
55,47,47
53,47,48
49,43,47
51,46,51
67,57,57
87,71,67
96,80,73
182,163,144
224,220,218
222,218,214
225,212,204
219,203,181
217,202,179
219,201,178
220,202,182
225,209,195
221,204,185
223,205,184
223,205,185
222,204,184
222,204,182
221,203,182
221,203,181
220,202,180
221,203,181
222,204,182
223,205,183
223,205,183
224,206,184
222,204,182
223,205,183
221,203,180
223,202,178
222,209,194
223,218,214
216,201,188
172,151,130
181,155,128
194,169,140
194,170,142
184,160,131
157,132,106
109,78,87
106,79,84
141,106,105
165,132,130
169,139,135
165,140,135
168,116,111
95,63,68
115,88,88
165,104,102
121,73,73
145,93,91
166,107,93
175,106,87
172,93,73
211,199,196
220,214,215
217,205,188
216,204,184
217,205,186
216,203,188
217,204,188
212,194,170
218,207,201
214,205,199
204,186,163
205,174,146
219,198,187
213,198,185
222,216,215
203,192,170
200,176,147
212,185,152
214,192,158
215,184,156
212,179,148
213,183,154
182,136,109
185,131,103
94,76,66
59,50,52
56,49,50
51,47,50
48,44,49
52,45,47
57,48,50
59,50,53
61,51,54
59,51,55
71,58,57
158,103,88
190,121,101
79,63,102
93,66,85
50,44,49
51,44,46
58,49,52
51,45,47
54,46,49
56,48,52
51,45,48
60,53,55
87,73,70
63,52,52
74,60,63
146,130,112
223,216,210
222,218,213
220,207,193
220,202,182
219,201,179
218,201,178
218,201,179
222,207,193
221,203,185
222,204,184
221,203,183
221,203,184
221,202,184
220,202,184
221,203,181
221,203,181
221,203,181
221,203,181
221,203,181
222,204,182
222,204,182
222,204,182
222,204,182
220,204,178
221,203,179
224,212,200
226,217,212
209,191,180
177,156,136
185,159,132
198,173,144
190,166,138
185,162,132
127,100,95
114,86,88
131,95,95
154,121,124
168,143,138
176,153,146
177,153,146
149,88,89
88,62,65
120,86,88
167,92,87
106,67,70
153,107,99
176,115,97
179,109,86
168,93,74
220,214,213
223,218,221
217,213,209
218,213,208
217,212,208
217,212,208
216,211,207
219,208,200
219,212,209
212,199,182
203,180,150
204,155,135
209,183,175
214,200,188
218,211,208
204,187,165
189,165,139
215,187,157
214,191,163
212,179,150
215,179,149
199,177,150
166,90,83
70,50,50
55,46,53
61,52,53
64,54,56
53,45,49
52,45,48
61,51,52
63,53,55
56,47,50
64,54,57
70,58,58
68,56,56
77,59,57
148,118,109
85,67,101
130,91,94
67,57,69
56,47,50
48,43,44
50,45,46
55,47,50
71,60,61
78,66,65
68,57,56
67,57,59
61,52,53
73,62,62
174,160,140
213,197,176
205,192,178
218,202,178
218,201,176
220,202,180
217,202,178
217,203,180
222,205,191
221,203,184
222,203,184
221,203,183
220,202,182
221,203,181
221,203,181
222,204,184
221,203,180
221,203,180
220,202,180
220,202,179
220,202,178
221,203,180
221,203,180
221,203,179
220,202,178
219,201,177
225,213,206
226,221,219
204,184,165
183,161,141
185,161,133
197,173,141
192,167,137
176,152,129
87,66,69
122,93,95
142,109,113
152,122,129
167,140,137
180,161,152
186,159,150
145,84,86
86,68,76
117,88,85
158,112,101
135,82,74
156,110,97
180,118,100
176,108,82
173,102,79
191,176,169
221,217,216
220,215,209
221,215,207
219,214,207
217,215,211
219,215,208
218,207,198
218,205,191
208,189,166
204,178,152
206,150,134
192,157,136
207,194,181
217,209,207
189,168,146
190,166,139
213,190,161
214,187,159
212,174,140
213,174,142
104,88,77
69,52,56
46,43,47
52,46,50
59,50,52
63,53,54
59,50,51
58,49,52
56,47,50
56,46,49
57,48,51
58,49,52
65,55,57
73,60,60
67,57,58
67,56,64
97,79,96
119,82,85
90,69,80
53,47,50
49,45,46
50,43,46
68,54,59
64,55,56
52,46,49
52,46,50
63,53,56
78,63,62
107,90,84
213,196,175
218,199,176
208,190,169
219,201,178
220,202,178
219,201,178
219,203,179
218,202,182
221,204,187
222,204,182
222,203,183
221,203,183
220,202,181
221,203,181
220,202,180
221,203,183
219,201,178
220,202,179
221,203,181
219,201,179
219,201,177
220,202,178
220,202,178
221,203,179
220,203,179
220,202,178
225,215,208
225,218,212
206,187,165
181,159,139
182,157,130
197,173,139
195,171,138
176,148,124
129,92,89
147,113,115
144,114,118
156,125,128
167,137,132
181,160,149
190,168,152
161,132,129
96,71,87
133,95,93
170,122,106
154,94,80
160,112,97
169,114,92
174,100,83
158,99,82
119,107,116
154,141,136
147,133,131
161,147,144
164,152,147
169,152,140
182,161,144
188,166,144
184,163,139
171,149,124
177,147,131
177,131,126
167,138,123
186,168,145
206,199,190
199,178,150
206,183,156
213,191,162
215,184,150
218,174,129
197,165,140
53,48,49
60,51,55
47,43,48
50,44,48
58,50,52
61,53,54
64,53,55
57,48,51
54,45,48
53,44,47
57,48,51
55,46,50
53,46,50
59,49,52
79,63,62
68,55,57
110,83,90
132,91,91
102,73,74
71,55,58
95,71,68
113,81,80
58,49,50
54,45,48
47,42,46
61,51,54
79,66,65
85,69,68
147,131,114
219,202,174
218,199,175
218,200,178
220,202,179
219,201,177
219,201,177
219,202,179
218,202,181
222,206,189
220,203,182
220,201,181
220,202,181
221,203,181
220,202,180
221,203,181
220,202,181
220,202,179
219,201,178
221,203,180
220,202,178
218,200,175
218,200,176
220,202,179
221,203,180
220,201,179
221,203,182
224,216,209
222,213,201
206,188,165
181,159,137
183,159,131
193,169,136
193,167,134
150,119,103
138,102,103
143,112,119
156,127,128
162,130,132
174,141,132
189,167,153
189,166,150
165,148,144
111,82,93
138,97,89
174,128,109
164,103,82
159,108,93
170,119,98
171,96,75
139,91,90
79,68,115
84,71,102
84,80,121
84,78,118
88,80,116
110,77,99
108,72,90
100,70,87
95,69,86
92,64,79
85,60,73
93,63,79
98,64,80
138,112,116
217,207,199
176,157,133
209,188,160
212,191,162
214,178,139
219,169,118
153,126,107
76,64,64
61,52,53
45,42,48
57,50,52
80,65,63
82,68,67
63,54,55
62,52,54
55,46,50
50,43,47
52,44,47
53,45,47
49,43,47
56,46,50
76,61,60
64,54,63
130,96,94
152,106,99
129,86,82
104,70,76
143,97,86
65,51,49
66,54,55
47,43,45
50,44,48
80,66,68
88,71,67
82,67,63
186,169,150
217,200,174
217,198,176
218,200,177
219,201,177
220,202,178
220,202,178
220,204,179
219,203,180
220,205,188
219,202,182
221,203,181
220,202,180
219,201,179
220,202,180
220,202,180
219,201,179
220,202,180
221,203,181
221,203,181
221,203,181
221,203,182
219,201,177
221,203,179
220,202,179
220,201,176
221,202,182
224,216,210
220,208,193
200,180,157
184,161,136
186,160,131
193,167,136
190,167,141
131,102,93
133,103,113
154,124,125
159,129,129
169,137,135
174,141,131
188,165,150
187,164,150
161,140,137
104,83,100
129,88,81
159,116,107
166,103,85
159,106,91
179,136,111
167,94,77
168,106,85
97,74,95
112,82,99
123,97,114
122,91,106
127,93,107
114,94,105
103,88,107
103,87,107
102,86,104
105,77,90
92,65,76
103,66,78
123,72,84
152,118,125
212,195,175
201,187,171
205,182,159
213,190,161
212,176,136
215,165,122
122,98,87
56,49,50
66,59,56
45,42,47
56,49,50
77,64,62
75,63,63
61,51,54
59,50,51
53,46,50
47,42,46
53,46,49
59,50,51
58,50,53
55,47,49
61,54,55
69,59,78
155,113,104
161,109,99
147,94,89
119,85,87
93,67,68
67,56,58
64,54,54
47,41,46
74,62,63
73,60,60
90,73,69
113,95,83
192,174,151
215,198,173
217,199,176
216,198,174
219,201,177
220,202,178
220,202,178
219,203,180
218,202,179
221,205,189
219,202,183
219,201,180
219,201,179
218,200,178
218,200,179
220,202,181
221,203,182
222,204,182
221,203,182
222,204,183
220,202,183
221,203,184
220,203,179
221,204,178
220,203,178
220,202,175
223,205,185
224,215,212
219,204,189
192,169,148
187,161,135
183,155,123
195,168,134
167,142,117
146,108,102
144,117,122
162,132,130
161,130,129
178,147,136
175,142,131
191,168,152
184,161,147
182,158,150
94,81,105
125,80,74
156,110,101
163,93,75
153,98,84
177,135,114
167,90,71
172,105,87
117,83,92
148,111,118
138,96,102
133,94,104
129,91,98
120,76,88
109,78,92
104,85,98
119,81,94
149,78,80
153,80,84
156,80,83
131,75,86
104,69,78
188,170,145
220,220,217
208,190,170
214,186,157
213,182,151
170,135,113
56,47,49
50,42,47
90,73,68
67,57,60
51,44,45
50,45,47
50,44,49
50,43,47
62,54,53
50,44,45
46,42,45
57,49,51
65,55,57
60,51,54
53,48,49
46,40,47
93,74,88
165,121,111
135,89,87
134,90,85
150,101,98
119,85,87
61,51,53
54,47,49
49,42,48
92,76,74
66,55,55
85,68,65
152,131,113
201,183,158
214,196,173
216,198,172
216,198,174
218,200,176
219,201,177
220,202,178
220,203,182
220,203,183
221,205,189
221,202,185
222,203,183
219,201,179
219,201,178
220,202,181
221,203,182
223,205,185
223,205,185
222,204,181
221,203,179
221,203,179
220,202,178
219,201,177
220,202,178
219,201,177
218,200,175
221,205,185
224,216,211
218,202,185
181,157,134
185,158,129
186,156,121
196,170,136
137,108,97
159,125,121
165,137,131
174,144,132
181,154,138
194,166,145
173,140,127
191,168,148
183,160,144
196,172,146
100,90,120
117,74,69
143,99,93
176,105,83
147,96,84
171,128,110
137,85,72
92,66,65
126,89,89
145,105,108
116,86,99
122,94,109
135,109,124
129,89,93
119,75,87
96,66,80
112,71,81
159,94,97
172,122,111
154,105,104
81,62,92
100,65,77
186,157,131
217,213,208
207,193,183
215,184,151
215,188,157
98,83,79
45,42,46
51,45,47
71,59,59
91,76,74
69,58,58
55,48,52
55,48,51
65,55,55
92,73,68
78,64,62
53,47,48
72,62,61
73,60,61
67,56,57
63,53,54
52,46,50
118,85,93
141,96,92
160,112,105
137,90,86
153,104,96
151,105,98
107,77,78
56,44,46
52,46,49
57,48,50
66,55,55
85,69,64
168,149,128
211,194,167
214,197,170
214,197,170
215,198,172
219,201,177
218,200,176
220,202,178
221,204,182
219,203,183
221,204,186
221,203,182
221,202,181
220,202,180
219,201,177
221,203,179
221,203,180
223,205,184
222,204,184
222,204,181
219,201,177
219,201,177
220,202,178
219,201,177
219,201,177
219,201,177
216,199,173
220,203,183
223,215,209
216,200,180
170,147,121
185,156,125
191,162,128
197,174,146
147,114,101
186,155,131
196,167,137
193,165,141
199,176,143
193,158,134
175,140,126
193,168,146
189,162,149
189,168,146
146,129,139
98,67,76
128,89,85
169,113,93
125,82,76
124,83,80
104,64,61
70,53,60
113,84,87
135,89,90
138,110,116
154,133,132
111,92,107
113,85,93
96,68,90
82,65,86
90,67,82
162,123,117
176,143,129
89,71,98
89,67,95
93,66,80
144,119,110
216,207,199
209,199,193
206,177,148
214,187,150
110,95,88
45,42,48
54,48,50
58,50,52
59,51,53
52,44,47
56,48,51
66,56,57
98,80,74
97,77,71
66,56,56
65,55,55
67,57,56
65,55,55
67,57,58
63,54,55
62,53,64
145,112,108
151,103,98
166,113,103
158,108,98
138,91,85
172,122,105
144,97,91
93,67,67
51,46,49
52,46,50
58,49,52
108,92,82
187,168,144
216,198,174
214,196,172
214,197,170
216,198,173
219,201,177
220,202,178
220,202,178
220,203,181
219,202,183
221,202,186
220,202,182
220,202,181
219,201,179
219,201,178
219,201,179
220,202,180
223,205,185
222,204,184
220,202,181
219,201,179
219,201,178
219,201,177
219,201,177
218,201,175
217,200,174
215,197,171
219,203,181
224,211,204
213,196,174
173,152,129
183,157,128
184,158,129
170,148,128
172,130,115
190,148,122
198,166,136
194,165,139
198,163,132
174,130,107
166,122,110
194,165,138
193,169,149
185,161,154
195,173,156
80,66,82
106,70,70
158,106,95
147,96,84
129,89,84
97,66,68
96,65,65
94,69,72
140,90,92
142,108,115
90,71,97
78,62,93
84,64,79
111,83,101
87,64,87
108,78,93
135,94,101
119,78,88
101,73,90
150,111,113
82,57,73
144,111,104
215,209,196
214,208,203
199,180,162
216,183,149
145,125,110
47,43,47
54,46,50
57,48,52
74,62,62
60,50,51
59,49,53
69,57,58
96,78,74
75,62,61
66,55,55
69,59,59
65,55,56
62,53,53
64,55,57
51,46,49
66,55,67
165,130,125
129,88,88
167,116,101
141,94,88
141,95,89
147,98,91
119,81,79
99,77,75
75,63,63
50,45,47
59,50,50
156,135,119
203,183,159
215,199,173
216,199,173
216,198,172
217,199,175
220,202,181
220,201,181
220,202,178
220,204,179
219,203,183
221,202,186
218,200,181
220,202,181
217,199,177
218,200,178
218,200,178
219,201,179
221,203,180
222,204,181
220,202,180
218,200,178
219,201,179
218,200,176
218,200,176
217,200,174
216,199,173
215,196,167
220,205,189
225,213,207
207,184,162
180,153,130
178,149,124
176,147,122
154,122,107
177,129,110
180,134,114
163,117,102
181,129,105
183,123,94
179,128,106
173,127,111
187,149,122
199,175,152
176,152,148
193,172,148
134,114,123
87,63,60
135,88,82
166,107,87
135,93,82
76,58,63
91,66,66
106,73,70
145,93,93
147,108,114
78,68,91
74,60,93
98,73,89
103,73,87
112,78,92
102,72,87
122,83,92
115,78,89
111,76,87
178,133,127
81,56,69
178,145,131
223,218,211
215,209,202
215,206,194
194,180,162
193,179,158
67,59,58
54,46,50
56,48,52
82,67,66
66,54,56
51,45,50
58,48,50
74,60,58
68,56,56
69,57,57
68,58,58
65,55,56
68,58,59
58,49,51
51,45,49
70,59,73
145,109,106
130,85,88
164,113,104
148,97,92
141,92,88
152,100,96
108,75,73
105,80,75
66,56,55
55,48,52
101,84,75
185,164,137
213,196,174
217,200,175
215,198,172
216,199,172
218,201,174
219,201,177
219,201,179
219,201,180
219,202,180
218,202,180
219,200,184
219,201,183
219,201,180
219,201,179
218,200,178
219,201,179
219,201,180
220,202,179
220,202,179
219,201,178
218,200,177
217,199,176
218,200,176
217,199,175
216,198,175
214,196,173
215,196,168
221,208,195
222,213,205
204,185,159
178,156,131
179,152,123
171,142,120
154,114,99
179,129,107
150,106,99
156,108,100
171,104,86
180,109,84
183,127,99
169,118,96
184,137,115
190,159,133
176,141,127
185,155,132
181,151,129
75,65,81
95,65,64
122,83,72
86,61,64
74,55,62
84,58,63
96,67,68
125,82,84
159,112,111
107,89,118
85,66,94
124,89,102
83,61,77
104,75,90
93,67,84
149,110,115
126,93,101
109,73,84
182,145,130
85,59,69
175,159,140
222,220,215
217,213,202
216,210,202
216,212,207
222,212,202
93,80,78
53,45,49
57,48,52
68,56,57
59,50,53
49,44,49
54,45,48
72,60,60
71,58,58
70,57,56
70,60,60
71,60,60
67,57,59
59,50,52
51,45,49
75,62,76
127,90,95
141,95,91
169,120,108
151,99,94
147,99,90
164,111,100
125,90,83
104,81,76
55,49,50
55,46,51
134,111,98
197,178,150
214,198,172
217,200,174
215,198,172
216,199,171
217,200,172
218,201,174
219,202,178
219,200,179
218,201,181
218,202,182
220,202,182
218,200,180
219,201,180
220,202,180
219,201,180
219,201,177
219,202,172
220,202,180
219,201,179
219,201,178
217,199,175
217,199,175
217,199,175
216,198,174
215,198,172
215,197,171
214,195,169
222,208,197
223,212,204
195,176,149
179,158,133
183,159,133
175,147,127
168,122,107
167,120,103
156,107,97
177,122,102
166,98,79
183,115,87
176,117,89
174,116,94
182,132,112
181,137,114
184,133,107
181,139,118
166,126,111
98,76,107
69,59,80
79,56,68
74,57,62
71,55,62
74,56,64
85,61,66
118,82,83
144,95,98
158,113,116
83,66,93
106,77,89
81,60,75
129,93,102
107,79,95
124,86,99
134,99,110
114,78,92
179,136,122
88,61,74
155,128,121
215,209,198
218,211,206
218,211,202
220,212,204
220,214,205
102,89,86
55,46,50
58,49,52
57,48,52
58,48,52
58,49,53
59,50,52
70,58,59
73,59,60
76,62,61
69,57,57
78,64,63
63,52,54
61,52,54
51,45,49
85,68,79
137,100,106
139,95,91
150,102,94
154,105,98
165,112,103
146,100,95
110,84,77
128,107,95
50,46,47
61,51,53
124,106,93
211,194,167
215,197,172
216,199,174
215,198,172
216,199,172
216,199,171
219,202,175
220,202,178
221,203,179
219,202,182
218,201,183
219,201,179
218,200,178
220,202,179
220,202,180
220,202,180
220,202,180
220,202,179
220,202,180
220,202,180
217,199,176
217,199,175
216,198,174
218,200,175
215,197,173
216,198,175
215,197,174
215,195,171
222,208,199
223,212,206
188,168,141
183,162,137
190,167,140
158,127,114
174,125,108
155,111,100
174,120,102
182,118,90
168,98,80
183,111,86
177,119,90
176,112,91
178,127,105
181,128,106
191,136,106
125,97,99
144,98,101
127,103,106
63,57,85
66,57,68
81,60,64
111,77,79
102,71,75
105,74,75
145,101,97
161,106,109
155,111,114
82,60,82
96,70,83
112,79,93
166,120,122
117,87,104
112,76,94
142,102,111
113,78,91
166,111,109
129,80,91
161,131,125
219,216,213
220,214,208
218,211,203
218,210,199
220,215,208
144,131,128
59,49,53
59,49,53
64,53,55
65,54,55
67,57,58
62,52,54
70,59,59
79,65,66
81,68,67
67,55,54
90,73,70
65,53,54
57,49,51
48,42,46
102,78,89
142,104,106
123,84,84
139,95,94
165,115,103
135,95,86
111,87,80
137,110,101
143,113,96
74,60,57
116,97,87
147,128,109
212,195,169
215,197,172
216,199,173
215,198,172
216,199,172
217,200,173
218,201,174
219,201,177
220,202,179
220,203,183
219,202,184
219,201,181
219,201,178
220,202,179
219,201,179
219,201,179
218,200,178
219,201,179
219,201,179
220,202,180
219,201,178
217,199,176
217,199,176
217,200,176
216,199,172
216,198,174
214,197,170
215,196,170
221,208,197
221,212,207
181,156,129
187,165,139
182,159,134
149,112,115
156,113,107
158,113,103
177,116,94
182,113,84
177,108,89
176,108,85
186,133,103
173,108,89
181,124,99
185,140,112
185,133,108
120,94,100
116,83,90
77,59,70
74,57,64
80,60,61
101,72,73
158,113,104
147,106,102
135,97,95
149,97,97
160,104,105
130,96,109
100,73,89
125,92,103
141,100,108
158,114,115
101,77,94
107,72,86
145,102,111
116,82,94
158,103,107
163,92,94
163,136,121
225,220,214
220,214,208
218,211,205
217,211,202
221,213,206
163,150,143
56,46,49
56,46,49
69,58,60
71,60,60
65,56,55
67,57,57
59,52,54
70,61,60
72,62,61
71,59,58
98,80,74
58,49,52
56,49,50
49,44,49
120,91,97
147,115,121
109,78,85
142,97,89
141,103,94
130,103,93
139,111,98
140,112,97
135,107,92
150,124,105
178,156,129
201,182,156
212,195,168
215,197,173
215,197,172
215,198,173
218,201,175
219,202,176
218,201,176
219,201,179
220,202,180
220,203,183
220,203,183
220,201,185
219,201,182
220,202,180
218,200,178
218,200,178
219,201,179
219,201,179
219,201,179
218,200,178
219,201,180
218,200,179
219,201,180
218,200,178
217,199,175
216,198,174
214,197,171
216,196,170
222,208,198
223,214,209
180,155,128
178,156,130
144,110,95
163,109,89
162,114,102
178,122,101
169,102,84
184,114,86
179,101,78
172,104,84
185,129,98
165,101,82
176,113,90
189,139,108
185,134,110
137,102,105
89,70,79
76,60,67
80,61,66
87,62,69
117,85,82
158,112,99
169,119,102
128,91,91
138,88,91
155,101,106
122,91,105
86,62,77
105,77,89
127,91,100
137,100,108
95,73,89
132,92,104
155,113,119
129,87,97
151,102,103
170,109,105
177,151,133
217,213,204
219,214,205
219,211,204
218,212,209
221,209,199
143,129,117
52,46,48
53,48,50
56,47,50
56,47,50
56,49,50
64,55,55
55,48,50
64,54,53
64,54,53
73,61,60
97,79,73
64,55,57
59,50,50
61,52,62
113,89,101
114,88,98
155,113,107
157,121,108
148,123,106
154,127,104
150,123,104
143,116,102
147,121,100
171,146,118
178,155,129
211,192,164
213,196,169
216,198,174
218,200,177
217,199,177
218,201,176
220,203,177
220,203,178
219,201,179
220,202,180
220,204,182
220,203,182
219,200,184
220,201,184
221,202,183
219,201,181
219,201,180
219,201,181
219,201,181
219,201,179
219,201,179
219,201,181
219,201,181
219,201,181
218,200,179
217,199,177
217,199,176
214,197,172
217,197,169
221,207,191
224,217,212
183,158,137
167,143,122
108,72,69
166,96,81
174,116,96
185,130,105
178,115,102
186,115,85
183,104,82
176,101,82
182,116,94
169,103,84
171,103,86
188,130,99
157,110,98
102,76,84
69,56,71
70,57,72
83,63,70
131,93,89
154,108,99
164,118,105
169,121,105
152,109,103
139,89,92
134,89,98
101,77,95
96,71,85
90,65,82
109,76,88
146,102,105
130,93,105
149,110,116
143,108,112
167,118,118
140,91,92
161,113,109
163,136,125
206,196,187
220,218,211
220,214,208
217,209,200
205,192,174
122,106,96
54,45,49
52,44,49
66,56,58
62,53,54
60,52,54
69,58,60
53,46,47
62,52,53
59,50,50
67,56,56
75,62,61
71,59,60
64,53,54
61,53,59
93,71,85
161,117,108
157,126,108
159,134,115
159,131,110
153,126,104
136,110,95
147,119,102
164,136,112
177,152,123
191,173,156
215,198,176
214,196,169
216,197,174
216,198,176
218,200,178
219,201,179
219,201,179
220,203,180
219,203,180
219,203,180
219,203,182
219,202,183
220,201,184
221,202,185
219,201,182
220,202,182
219,201,181
219,201,181
220,202,182
219,201,179
219,201,179
218,200,180
218,200,180
219,201,180
218,200,178
218,200,178
216,198,176
216,198,173
215,196,170
215,195,170
216,199,182
190,171,154
166,142,124
150,79,75
163,96,80
173,113,94
191,142,114
204,166,137
176,108,85
184,114,84
182,106,82
173,97,75
163,93,80
172,106,86
186,133,105
100,70,76
84,68,83
68,57,73
93,76,90
78,60,69
103,71,71
138,98,90
136,94,86
155,110,97
170,121,99
145,97,98
88,69,97
80,73,117
101,83,109
95,74,90
161,122,120
142,96,88
153,106,102
173,135,120
178,147,131
152,104,100
158,109,100
171,124,112
173,144,123
196,175,147
219,209,200
218,211,206
198,172,156
126,89,91
73,57,64
55,46,51
53,44,49
58,49,51
53,46,49
48,42,47
52,46,49
55,47,51
55,48,51
51,44,47
52,45,48
55,49,52
56,49,52
64,55,57
63,54,54
172,146,123
159,127,105
161,136,114
161,135,114
151,122,103
143,115,100
137,111,97
166,139,113
177,150,121
177,157,135
223,216,217
223,216,216
213,198,175
216,198,172
217,199,177
217,199,177
218,200,178
219,201,179
219,201,179
219,203,180
218,202,179
218,201,181
219,203,183
221,202,185
220,201,184
221,202,184
220,201,183
219,201,182
219,201,180
219,201,180
220,202,180
218,200,178
218,200,178
218,200,178
219,201,179
218,200,178
217,199,177
216,198,175
215,197,173
214,196,171
213,195,169
212,195,170
188,165,137
123,100,96
165,79,83
126,81,72
165,108,91
187,138,108
201,163,125
181,124,101
183,110,78
180,108,85
178,104,83
156,86,72
183,119,94
133,98,92
74,60,71
71,62,88
78,67,86
111,94,107
84,61,65
126,86,81
124,86,81
141,99,92
170,121,100
181,126,104
142,94,96
86,70,103
85,74,117
117,95,115
141,115,124
159,121,110
144,96,89
158,109,103
179,139,123
191,161,139
156,109,101
171,122,107
180,136,120
173,139,120
191,161,136
198,176,150
167,137,130
170,119,107
146,105,97
66,54,52
55,48,52
51,44,48
54,47,51
50,45,49
47,43,47
55,49,52
55,46,50
53,47,51
49,43,47
53,46,49
51,43,46
55,48,50
55,48,51
62,52,51
159,134,113
153,126,108
156,128,107
153,126,105
147,118,102
144,116,100
156,129,109
169,142,113
183,157,126
196,185,179
223,220,222
224,214,210
214,201,180
216,198,171
216,199,176
217,199,176
219,201,179
222,204,182
220,202,180
218,202,179
219,203,180
219,202,182
218,202,183
219,201,182
218,200,180
220,201,182
220,202,182
220,201,181
220,202,180
219,201,179
219,201,179
219,201,179
219,201,178
218,200,178
218,200,178
218,200,178
218,200,178
217,199,175
215,197,173
214,196,172
213,195,171
212,195,172
191,169,143
108,88,89
150,88,90
147,84,87
155,101,93
176,118,97
179,117,91
186,123,98
165,99,83
179,108,83
187,126,94
188,126,93
186,131,107
92,69,79
91,76,94
74,63,97
94,79,95
106,89,97
133,94,90
147,105,100
174,130,110
188,142,115
175,122,106
170,116,109
128,95,104
102,85,115
108,86,106
130,97,105
129,90,92
125,85,85
145,99,90
159,111,103
179,137,120
196,167,145
168,120,108
174,125,111
176,129,114
163,118,111
178,138,127
154,113,103
156,109,107
143,103,99
116,89,86
52,43,45
50,45,49
52,46,50
55,49,52
53,46,49
51,44,47
53,44,47
53,44,47
51,45,49
47,41,45
51,45,49
51,45,49
54,48,52
51,44,48
59,49,51
155,129,109
152,125,105
154,126,107
155,127,107
146,117,100
157,129,109
168,140,118
174,146,118
177,154,130
220,214,211
223,220,218
224,210,205
214,198,175
215,198,173
215,197,173
218,200,176
220,202,179
221,203,181
219,201,179
216,199,178
217,201,180
219,202,182
219,202,185
218,200,178
218,200,179
219,201,179
220,202,180
218,200,179
219,201,180
219,201,180
219,201,179
219,201,179
217,199,179
219,201,180
219,201,180
218,200,178
217,199,177
217,199,175
216,198,174
216,198,175
215,196,174
213,195,174
192,170,148
101,82,86
147,93,94
156,82,86
139,94,90
165,102,83
166,104,89
176,106,82
176,114,90
171,101,83
177,110,88
192,134,103
142,103,97
90,67,83
102,85,102
75,64,82
130,111,117
106,81,84
158,118,107
185,139,117
187,148,123
174,120,108
161,106,104
138,101,112
107,91,116
139,115,125
131,95,97
108,71,72
120,84,86
155,119,116
172,132,119
165,114,100
165,118,109
164,133,126
164,120,108
165,125,110
176,132,113
165,118,108
177,136,121
163,123,113
154,109,101
132,101,92
92,77,72
47,42,48
48,42,47
51,45,49
57,49,51
59,49,51
68,58,60
60,51,54
55,46,49
53,46,50
48,42,46
50,45,48
52,46,50
49,44,48
54,47,50
58,49,51
165,137,115
163,133,112
168,139,118
149,120,104
154,125,106
168,140,114
169,142,114
181,156,124
190,175,163
224,220,218
223,217,216
217,203,183
216,196,171
214,197,172
215,198,173
216,198,174
218,200,177
220,202,180
218,200,179
218,200,181
218,201,183
219,203,184
219,202,186
219,201,181
219,201,181
219,201,179
219,201,179
218,200,180
218,200,180
219,201,181
219,201,179
219,201,179
218,200,179
218,200,178
218,200,177
219,201,179
217,199,177
217,199,177
216,198,175
216,197,172
217,198,174
215,195,172
178,158,138
86,68,74
125,74,81
142,82,80
146,83,85
141,87,74
169,104,86
155,95,75
175,102,84
160,92,77
165,101,87
188,128,104
102,77,86
89,71,89
115,95,109
98,80,95
135,111,117
158,122,112
184,137,115
184,137,116
164,107,99
159,101,100
144,95,101
118,90,110
119,103,124
163,132,129
134,90,88
118,81,80
152,113,108
157,126,127
162,117,107
153,106,96
164,117,105
142,108,106
166,119,111
143,98,97
161,121,113
164,125,113
172,132,115
147,112,99
137,106,97
121,98,88
55,48,50
45,41,46
47,41,47
58,50,54
59,49,52
58,49,52
53,44,47
57,48,51
55,46,49
54,46,48
54,46,48
59,51,53
61,51,54
49,45,48
57,48,48
63,54,55
172,142,121
167,137,114
158,129,107
152,124,106
164,136,113
170,140,117
171,143,116
183,160,131
206,203,198
223,218,215
221,214,211
212,196,167
213,196,167
216,198,172
216,198,174
216,198,174
217,199,175
219,201,177
219,201,177
218,200,178
220,201,185
219,203,184
217,201,185
220,201,185
219,200,184
220,201,180
220,202,180
219,201,181
219,201,181
219,201,181
219,201,179
219,201,179
219,201,180
216,198,177
217,199,175
217,199,177
215,197,175
215,198,173
216,198,173
217,196,171
220,211,198
218,205,191
174,154,134
78,60,65
91,71,77
148,83,89
128,78,78
147,88,82
158,92,79
166,99,81
136,85,72
139,82,72
141,88,76
139,100,95
111,92,102
133,110,116
115,94,101
87,71,89
153,123,119
180,139,113
184,138,114
145,89,92
133,81,83
125,82,88
122,80,88
117,87,104
124,105,124
175,146,141
130,86,83
112,75,74
146,107,108
159,120,120
170,85,82
138,89,84
156,101,92
173,118,102
165,92,86
167,90,87
156,79,76
159,105,93
149,119,100
143,117,104
