r,g,b
213,189,157
214,186,152
214,187,150
219,193,159
217,188,154
216,188,151
218,194,161
217,193,160
217,194,161
217,193,161
217,193,163
217,193,164
218,193,163
218,193,162
216,192,159
216,191,159
214,189,159
212,188,157
215,189,157
216,188,157
215,188,156
214,188,155
213,184,151
212,185,153
208,183,152
212,186,158
215,190,160
215,190,160
216,193,162
216,192,162
218,195,164
218,195,164
219,195,167
219,195,167
220,196,172
218,196,172
218,197,171
216,196,171
215,196,169
217,197,171
218,197,168
218,198,167
217,199,169
214,195,177
213,194,177
212,192,173
212,193,173
211,191,171
210,189,169
209,189,167
211,191,170
213,192,172
209,189,166
208,188,163
210,188,163
210,188,164
212,191,167
210,189,164
211,189,163
209,185,155
209,185,156
207,181,153
200,174,140
201,177,146
199,170,139
156,131,104
76,56,46
108,79,64
120,90,69
114,87,67
111,89,74
108,86,73
106,83,72
118,88,70
177,111,81
186,113,81
187,117,84
183,113,83
180,114,83
179,115,86
178,111,83
178,108,82
178,108,80
185,128,93
180,136,106
179,141,117
182,141,114
182,143,121
181,144,123
181,144,124
184,147,126
185,149,124
175,138,113
134,110,91
169,140,106
170,142,105
124,101,79
162,143,117
205,181,154
210,188,157
213,188,159
215,191,159
211,189,161
213,184,152
212,184,148
216,188,154
219,191,160
218,189,156
216,191,156
218,194,159
217,193,159
216,192,158
216,192,159
219,194,163
217,193,160
219,195,161
217,193,159
218,194,162
217,192,161
216,191,160
217,192,161
218,193,161
220,194,162
219,191,160
219,191,160
214,190,156
213,188,155
216,191,160
216,191,161
215,190,159
214,189,159
215,192,161
217,193,163
221,198,167
220,196,167
219,194,166
220,196,170
219,195,170
218,194,167
215,194,165
220,200,173
221,201,176
220,200,172
219,200,170
217,197,167
212,194,174
211,193,175
210,192,172
213,192,173
212,192,169
209,189,165
212,193,172
212,194,173
214,194,171
211,191,167
209,189,164
211,188,164
209,185,159
210,187,161
211,189,164
209,187,160
210,186,157
210,186,158
207,183,154
207,182,153
204,180,151
202,178,148
194,168,134
109,87,71
117,89,71
101,77,64
137,106,79
171,136,99
176,142,103
179,142,106
182,146,109
188,136,104
191,125,91
189,123,88
181,114,85
174,109,81
179,113,85
180,114,84
178,108,81
180,111,82
184,127,94
175,132,105
179,139,115
180,145,124
180,145,125
183,145,125
183,146,123
183,147,122
184,148,124
173,138,113
123,99,81
162,135,100
170,141,106
141,115,89
143,123,100
197,172,144
210,186,158
212,188,159
216,191,161
214,190,162
214,190,159
214,190,157
215,191,160
214,190,159
216,188,157
216,189,155
216,191,159
217,193,159
218,194,161
219,195,162
220,195,164
220,195,163
216,192,158
219,195,162
218,193,161
218,194,160
219,195,162
217,194,160
218,194,162
222,197,167
221,196,166
219,194,164
217,192,159
215,188,155
213,189,155
214,189,155
215,190,157
214,189,159
217,192,162
217,194,163
218,194,164
218,195,164
216,192,162
217,193,164
218,194,166
219,195,169
220,196,168
218,198,169
220,200,173
219,200,172
218,199,169
220,201,171
212,194,174
210,192,172
212,192,173
212,191,171
209,191,168
209,189,165
210,190,167
214,194,170
213,193,169
212,193,169
211,191,167
210,188,164
210,186,159
209,187,159
208,188,159
207,186,157
207,183,150
208,184,152
207,183,153
207,182,152
205,180,148
203,177,143
199,172,135
155,130,105
157,122,93
167,129,103
175,137,102
180,145,104
180,147,105
180,146,107
182,147,109
185,145,110
188,134,98
188,123,88
180,114,82
177,112,83
177,111,83
179,112,85
177,110,83
180,116,85
183,129,96
175,132,103
177,137,111
172,138,123
179,144,125
182,145,126
182,145,126
179,142,117
185,150,123
161,129,107
107,88,73
159,134,99
166,138,102
148,121,94
116,96,75
192,167,138
208,183,153
212,187,157
214,189,159
217,192,162
216,192,158
213,189,155
215,190,160
211,186,153
212,188,155
213,188,159
213,188,157
215,191,155
219,194,164
219,194,164
218,194,162
218,192,159
218,191,159
219,195,161
221,196,165
221,197,167
221,198,167
224,201,170
222,197,167
221,198,168
223,200,171
221,198,167
218,194,163
215,191,158
215,191,157
216,188,154
215,187,150
214,189,155
217,192,162
219,196,165
223,199,171
219,195,167
219,195,167
219,195,167
218,194,169
220,196,169
219,195,168
222,201,175
223,204,178
219,199,174
218,198,171
219,199,170
214,196,176
211,193,173
212,194,174
211,191,168
210,190,170
211,190,171
213,194,174
213,193,170
212,192,168
211,191,167
209,189,164
208,186,159
207,183,155
207,183,157
208,184,158
206,182,153
208,183,152
204,180,147
205,180,149
208,184,153
205,182,150
202,178,144
204,180,144
179,155,125
149,115,88
169,135,106
152,122,91
167,133,99
171,135,99
175,140,99
180,145,108
182,144,108
185,137,104
186,122,90
181,115,83
177,112,83
177,111,83
177,106,80
177,106,81
183,119,88
184,131,98
179,133,101
179,138,109
171,138,123
175,141,125
178,144,126
180,145,126
179,142,120
178,142,117
150,118,103
111,90,74
161,132,97
162,134,96
149,122,93
101,82,67
176,151,122
203,178,148
209,184,154
211,186,156
214,190,162
214,190,163
215,190,160
214,189,159
215,190,158
214,189,156
214,189,158
215,191,159
218,193,161
220,196,165
219,195,165
220,195,165
219,194,164
218,194,162
219,195,163
221,196,166
222,199,168
221,198,168
223,199,169
222,198,168
224,201,170
223,200,169
224,201,170
222,198,168
218,193,163
218,194,163
213,188,155
213,185,150
212,183,149
215,190,156
217,193,162
220,196,167
218,194,165
218,194,166
218,195,166
219,195,167
219,195,166
218,194,166
222,200,174
220,201,173
219,199,169
220,198,169
221,200,170
213,195,174
212,192,168
211,190,171
213,194,174
213,195,177
211,193,173
211,191,168
210,190,166
213,193,169
210,190,166
210,188,163
211,187,163
208,184,158
209,185,159
207,183,157
208,184,156
211,187,159
206,183,152
203,179,144
205,181,149
204,180,146
206,182,149
208,183,154
198,172,142
103,84,69
88,65,53
86,62,51
104,69,57
104,70,59
111,81,67
122,96,75
145,116,88
154,119,95
175,119,90
182,117,86
180,115,86
175,109,82
179,108,82
178,110,84
180,120,91
175,124,95
175,125,98
173,130,104
165,130,115
171,135,121
179,141,128
180,142,121
177,138,113
167,130,109
129,100,86
124,100,78
165,135,99
161,132,97
142,118,88
87,70,58
175,150,124
205,180,150
204,178,148
207,182,152
213,189,161
212,188,160
212,188,158
211,186,158
215,189,162
215,190,160
217,191,161
216,191,159
215,191,159
220,195,165
220,195,167
221,196,167
221,196,166
221,197,167
221,197,168
221,197,169
223,199,171
223,199,170
222,199,168
223,200,170
224,200,172
224,200,172
222,198,169
222,198,170
221,196,168
217,192,162
218,193,163
216,188,155
212,182,144
216,187,154
216,188,155
214,189,155
216,192,158
218,194,163
216,193,162
216,192,163
216,193,163
217,193,164
217,196,167
220,201,171
220,199,168
222,202,171
221,202,171
207,189,169
208,191,167
211,193,173
212,194,174
212,194,173
211,191,171
210,190,167
211,191,167
211,191,167
211,190,168
208,188,162
210,188,164
207,183,157
207,183,157
208,184,160
208,184,159
210,186,162
207,183,157
206,182,154
205,180,154
203,179,148
210,186,158
209,185,156
202,178,149
112,88,70
106,63,55
107,65,57
102,67,56
98,62,54
112,68,59
114,71,61
97,69,58
109,82,72
171,120,92
183,119,90
180,115,87
176,111,83
179,113,85
180,116,88
169,116,92
154,110,97
165,118,95
162,124,103
161,127,113
170,135,119
173,134,120
174,135,112
175,133,111
166,126,103
102,78,66
151,122,90
168,138,99
161,132,94
145,117,88
110,91,76
194,168,140
205,179,150
205,176,147
204,179,149
207,182,152
211,187,158
211,186,156
209,184,154
213,188,157
213,185,153
215,186,154
215,189,158
216,191,161
219,195,166
216,192,164
220,196,168
220,196,168
221,196,167
222,198,169
222,198,170
223,199,171
223,199,171
223,199,171
221,196,168
221,197,167
220,196,168
221,198,167
220,195,165
218,193,163
219,196,165
218,193,162
215,191,157
214,185,151
214,185,151
213,185,146
213,184,150
212,187,152
215,190,160
215,191,163
215,191,163
216,192,164
213,193,163
216,197,167
218,199,169
221,200,169
221,198,167
224,201,168
209,190,173
210,191,172
211,190,171
210,189,170
212,194,174
211,193,173
211,193,173
211,191,168
211,191,167
213,194,173
212,193,170
210,190,166
208,188,164
208,188,164
207,187,162
209,189,164
209,189,164
211,191,166
208,187,162
206,183,152
207,182,152
206,182,151
205,181,148
201,177,146
116,94,79
90,58,51
92,56,50
119,71,59
143,85,69
146,89,72
141,89,74
135,90,73
157,116,91
173,123,93
182,122,92
179,118,89
177,113,85
181,116,88
181,119,88
163,115,94
159,113,95
169,121,93
165,123,103
166,130,116
171,134,118
175,134,111
177,135,110
173,131,106
139,105,87
116,90,70
164,130,97
169,135,103
162,132,98
152,121,93
100,82,69
181,157,125
203,179,145
206,177,145
208,183,153
209,184,153
208,183,153
211,186,156
214,185,153
213,187,157
213,188,155
212,185,152
212,187,156
215,190,160
215,190,160
218,193,163
218,192,164
219,194,167
220,196,168
222,198,170
219,195,167
222,198,170
224,200,172
224,200,172
224,200,172
222,198,170
221,197,169
220,197,166
222,198,170
217,192,159
220,195,165
221,197,167
220,195,165
218,193,163
216,191,158
216,189,156
214,186,150
216,190,159
216,192,162
217,193,165
215,191,163
213,188,158
213,189,160
216,192,164
218,194,166
220,196,167
223,200,169
225,202,170
209,190,173
208,190,170
209,189,169
210,190,167
212,194,169
212,192,172
213,192,173
211,190,168
212,192,168
211,191,167
212,192,168
209,189,165
209,189,165
210,187,163
209,187,162
206,186,161
209,187,162
210,186,159
208,184,156
209,184,158
212,188,162
212,188,158
211,186,155
208,183,154
169,145,123
78,52,44
132,83,68
139,87,68
133,87,69
138,97,75
135,97,75
162,121,91
179,135,105
180,130,99
183,127,97
176,117,88
177,112,82
183,118,86
184,123,90
178,125,97
176,126,96
176,126,97
172,127,101
170,132,110
172,132,110
175,132,110
174,129,105
161,120,95
106,77,67
155,121,93
168,133,101
170,136,104
167,137,102
153,124,92
106,84,69
188,159,128
202,177,147
206,181,151
211,186,156
211,187,153
209,184,154
212,186,158
217,192,164
218,192,165
216,191,161
216,192,164
214,190,160
217,192,162
217,191,163
216,190,163
217,192,163
218,194,164
220,197,167
221,197,171
221,197,173
222,198,172
223,199,173
223,200,176
223,201,177
226,203,178
224,203,178
223,199,174
223,199,171
220,196,168
221,198,167
222,199,168
220,196,168
221,197,169
218,193,162
216,191,161
217,193,159
216,191,161
215,190,160
215,190,160
215,190,160
213,188,158
213,189,158
217,194,163
216,193,162
218,195,164
220,199,169
224,203,172
210,191,174
209,191,171
209,188,169
209,189,166
209,191,170
209,189,166
211,188,164
210,189,165
208,188,164
210,190,166
207,187,163
209,189,164
208,188,164
209,187,163
207,185,161
207,185,158
206,182,154
204,182,153
208,187,163
212,189,164
211,189,165
208,184,154
205,182,148
207,184,157
203,179,150
124,104,90
106,82,71
121,91,77
129,95,83
140,103,85
149,112,85
173,130,101
184,142,109
183,133,101
186,133,101
175,119,88
180,116,84
182,121,87
185,125,91
183,130,97
183,130,98
177,126,95
173,130,105
172,130,106
171,129,105
166,124,100
157,116,92
115,86,71
141,104,81
162,123,94
170,135,101
171,138,102
169,139,105
157,128,97
92,71,60
172,149,121
201,179,151
209,185,157
209,184,154
212,187,157
212,183,151
211,186,153
215,190,160
216,192,163
215,190,160
216,191,161
216,192,162
219,194,164
218,193,163
214,190,161
217,193,165
218,194,166
219,195,167
220,196,168
220,196,169
220,196,168
220,196,168
222,198,170
222,198,170
223,199,171
222,198,171
222,198,169
221,198,167
220,197,166
221,198,167
222,199,168
223,199,171
222,198,170
219,194,164
217,193,159
216,192,158
216,191,161
215,190,160
214,189,159
214,189,159
216,192,162
215,192,161
216,192,163
217,193,165
217,196,167
220,201,171
222,202,172
211,192,175
208,189,171
207,188,169
207,187,163
208,188,164
209,189,165
210,190,165
210,191,169
211,191,168
210,190,165
207,185,159
206,184,159
209,189,164
210,190,165
207,185,161
208,184,159
208,184,157
208,184,158
207,184,158
207,185,156
209,189,160
211,187,159
208,184,156
207,184,155
207,183,156
202,178,150
132,112,97
128,101,90
141,108,94
141,107,94
145,107,93
166,125,101
179,135,105
183,136,102
185,132,101
179,125,94
179,120,87
182,123,89
184,126,92
181,131,98
180,130,98
177,128,96
171,129,104
166,124,100
165,123,97
152,112,91
117,86,73
137,104,83
161,124,94
170,134,102
175,142,109
179,147,114
173,139,107
163,129,99
133,107,87
170,147,120
203,178,149
206,181,151
206,182,148
209,184,151
212,187,153
214,189,159
215,190,160
216,192,162
216,192,162
217,192,162
217,193,160
218,193,162
216,191,161
218,194,164
216,192,163
219,195,169
219,195,169
220,196,168
220,196,170
220,198,173
221,199,173
221,197,169
220,196,167
220,196,169
222,198,170
222,198,170
222,198,169
220,195,166
220,197,166
223,199,171
223,199,171
223,199,171
218,194,166
217,192,162
214,190,157
214,190,156
213,189,156
213,189,155
215,190,159
216,191,161
215,191,160
216,192,162
217,194,163
220,199,168
221,202,171
224,206,176
210,191,174
207,189,170
208,188,168
208,189,169
208,190,166
210,190,170
212,192,169
210,192,167
210,190,165
211,191,166
209,189,164
208,188,164
211,191,167
210,190,166
209,187,160
211,189,165
210,190,165
207,187,160
210,190,162
211,190,164
207,188,159
208,188,159
209,188,163
208,187,161
206,182,151
204,179,150
196,173,146
104,84,72
140,107,92
150,115,101
154,118,101
168,125,101
175,131,104
179,132,100
183,130,97
182,129,94
185,127,96
181,122,89
184,126,94
181,132,99
177,128,96
174,124,96
163,121,95
157,115,91
137,100,81
119,88,71
144,109,85
158,121,92
169,133,101
176,140,104
177,141,105
178,143,107
173,138,102
160,127,95
142,111,86
149,124,98
203,176,144
211,185,158
211,186,156
213,188,160
216,191,161
215,191,160
216,191,161
216,191,160
215,191,158
219,195,164
218,194,161
218,194,161
216,192,160
216,191,161
218,193,163
220,195,167
220,196,167
219,194,164
218,194,165
219,195,167
219,195,168
221,197,169
220,196,169
222,198,174
221,197,172
220,196,168
222,198,170
219,195,168
219,196,167
219,196,165
219,196,165
220,195,165
215,190,158
215,191,157
214,190,156
215,190,156
215,188,154
215,186,152
212,187,153
214,190,157
216,192,158
216,193,159
218,194,162
221,197,168
221,200,171
221,202,172
209,190,173
205,185,166
209,188,169
210,191,172
209,189,169
208,188,165
210,188,164
210,186,161
209,185,161
211,188,164
210,187,163
209,185,159
205,181,153
205,181,152
205,182,152
212,189,166
210,190,166
212,193,169
211,189,160
207,183,155
204,181,153
209,186,161
210,187,160
205,181,151
203,178,144
205,180,150
204,179,151
148,126,104
127,96,77
158,116,95
161,119,102
166,121,100
171,126,102
176,130,100
184,131,96
186,132,96
187,132,97
183,125,91
183,127,95
182,131,99
175,125,93
169,121,90
148,109,85
124,90,72
140,102,81
157,117,87
165,125,94
171,133,98
175,139,103
177,141,105
178,142,106
176,140,104
173,137,101
157,124,93
138,106,80
145,116,93
203,174,142
213,185,152
215,186,157
217,193,165
215,191,163
218,192,165
218,193,164
218,193,163
216,191,160
217,192,160
219,192,159
221,193,161
221,195,164
220,195,165
220,195,165
218,194,164
220,193,164
220,195,165
216,191,161
217,193,165
217,193,168
220,196,171
221,197,173
221,197,173
224,200,175
219,195,166
219,195,165
220,196,166
222,198,170
220,197,168
219,195,166
219,194,164
216,191,157
215,191,157
218,194,160
217,193,162
217,192,159
215,187,154
213,185,151
215,190,156
217,193,159
220,197,164
219,196,165
219,197,169
221,200,170
223,202,171
211,193,173
208,188,165
207,187,162
208,189,164
207,187,162
209,186,162
209,185,161
209,185,161
209,185,161
211,187,161
210,186,159
209,184,157
204,178,149
203,178,146
206,182,151
209,186,161
212,192,167
214,193,169
211,188,163
210,186,161
207,183,159
210,186,160
210,186,157
207,182,154
210,185,155
209,185,155
209,184,155
184,161,132
110,80,65
169,127,101
177,135,112
178,135,112
179,136,112
180,137,111
179,130,102
187,137,105
187,134,101
181,126,94
177,126,93
178,130,96
162,120,89
136,99,78
142,106,83
160,121,92
168,128,96
170,130,95
173,133,98
177,138,103
178,142,106
177,141,105
177,141,105
176,140,104
169,133,97
159,125,94
139,106,81
146,116,88
199,173,143
212,185,159
216,186,158
217,191,163
217,192,163
217,191,164
218,193,164
220,195,165
218,194,165
220,195,165
221,195,165
219,194,162
222,196,167
222,197,167
220,195,164
219,193,161
219,192,162
221,195,167
220,194,166
217,192,165
218,194,168
219,195,171
221,197,172
220,196,169
221,197,171
221,197,169
221,198,169
221,197,170
224,200,175
222,197,170
222,198,170
221,195,168
219,196,164
219,196,164
221,197,167
217,192,162
216,191,160
215,190,159
215,189,158
218,193,162
220,195,164
217,192,162
218,194,165
220,199,170
221,200,170
223,201,172
212,194,171
211,193,172
211,190,170
211,191,167
207,187,162
209,185,162
209,184,158
210,186,161
211,187,163
213,189,165
211,187,159
210,186,160
209,184,158
210,185,156
208,185,156
209,187,160
213,190,163
213,189,162
209,185,157
210,185,157
209,184,155
207,182,152
206,179,148
202,177,144
206,181,148
210,186,155
206,181,148
206,177,143
109,87,71
167,126,100
180,137,108
184,140,114
180,138,112
181,140,111
183,140,109
185,143,109
180,136,100
159,120,86
143,108,82
134,100,78
138,100,80
152,112,85
161,123,94
169,130,100
175,134,103
172,131,98
178,137,104
176,137,105
173,137,103
174,138,102
175,139,103
172,136,100
172,136,101
163,128,96
142,110,83
157,124,95
117,95,74
193,167,135
213,184,155
215,190,158
218,193,163
218,193,164
218,193,163
224,199,170
220,194,165
220,196,167
217,193,163
219,194,163
217,192,163
220,194,166
218,192,165
220,194,165
220,194,165
220,194,167
220,195,168
221,197,170
218,194,170
221,197,172
222,198,171
220,194,167
219,193,165
218,193,165
219,195,169
222,198,172
220,197,168
220,196,168
219,194,165
221,196,167
223,198,168
220,196,166
220,195,166
218,190,159
216,190,160
216,191,161
214,189,159
213,188,158
217,192,162
217,193,162
218,194,165
219,195,167
221,198,169
222,198,170
212,194,170
212,194,174
212,193,173
211,191,167
208,188,164
209,187,164
209,186,161
208,184,160
210,186,162
212,188,164
212,188,162
210,186,160
210,186,159
210,185,157
209,184,156
209,184,155
211,187,157
209,185,156
205,181,152
207,182,151
207,182,150
206,181,148
203,177,144
204,176,142
206,177,142
206,178,143
206,178,145
204,175,141
133,114,95
114,86,69
132,96,75
154,115,88
161,122,94
152,117,87
142,111,83
124,96,73
108,85,68
124,93,76
149,109,84
153,111,85
160,117,91
164,123,95
170,130,101
173,133,101
175,134,100
175,133,99
174,134,101
173,136,104
172,136,103
171,135,100
168,132,99
167,131,98
166,130,97
165,130,97
142,110,83
157,122,91
158,129,100
134,112,87
206,177,144
210,182,151
215,187,155
218,192,163
219,194,164
218,193,164
219,193,165
217,192,163
218,194,165
219,195,166
220,196,167
220,195,167
217,191,164
218,193,165
218,194,166
218,194,165
219,194,167
221,197,171
219,194,168
219,195,168
221,197,169
219,194,165
220,195,165
218,194,163
220,196,168
220,196,167
218,193,162
219,195,165
219,194,164
217,192,162
219,194,164
220,195,165
220,195,165
217,191,160
217,191,161
218,193,163
217,193,164
215,190,161
217,191,160
215,189,156
217,194,162
217,193,162
220,196,167
223,199,170
214,196,175
215,197,178
214,196,176
212,193,172
209,189,164
208,186,161
210,187,163
210,186,160
211,189,165
212,188,163
210,186,160
213,189,162
209,185,157
211,187,160
211,186,160
212,187,160
212,187,160
209,185,158
211,186,158
211,186,157
208,184,153
207,182,149
206,179,145
205,176,143
206,176,144
204,175,143
204,175,142
205,176,143
204,177,146
179,156,132
152,128,110
137,115,96
148,123,102
156,131,110
170,142,121
182,150,126
151,126,106
118,87,68
150,106,81
163,119,92
165,122,94
169,128,98
171,130,100
171,130,99
173,131,98
173,128,94
172,130,97
169,131,99
168,132,98
169,132,98
169,131,98
163,127,95
170,134,102
172,135,100
154,119,92
153,116,91
154,117,90
124,102,79
199,169,134
211,182,149
211,184,153
214,187,154
220,195,164
217,192,162
220,194,167
217,191,163
217,192,163
219,195,166
221,197,169
219,194,167
217,191,165
218,193,165
219,194,167
216,190,162
218,193,167
217,193,167
218,193,166
218,194,166
220,195,167
220,195,165
219,194,166
220,194,166
219,194,165
220,196,166
217,193,162
214,190,159
216,191,159
219,194,164
220,195,165
219,194,164
219,194,164
219,194,164
216,191,161
217,193,164
218,194,166
212,188,158
215,190,158
213,188,154
216,192,159
216,192,159
221,197,166
222,200,169
214,196,174
213,195,171
213,195,175
213,195,175
211,191,167
208,187,162
209,186,161
211,188,165
211,189,165
208,185,158
207,183,154
212,188,159
213,189,161
214,190,164
214,191,164
211,187,156
208,184,152
208,184,155
209,184,155
208,183,154
209,184,153
207,182,149
208,182,148
206,181,147
204,179,149
203,176,142
204,176,142
203,175,141
201,172,138
203,179,143
204,180,150
207,181,153
205,180,150
206,181,152
205,179,149
208,182,153
196,171,142
107,81,66
145,103,79
166,119,90
167,119,91
167,120,92
170,123,95
172,124,96
169,121,93
165,118,88
167,123,92
167,126,93
167,129,95
166,129,96
164,127,93
157,122,89
168,132,97
168,130,96
142,111,85
138,111,89
108,82,68
98,81,67
181,154,120
204,175,141
208,184,150
211,183,151
214,190,157
215,189,161
218,193,165
217,193,165
216,191,162
217,192,163
218,194,164
218,193,164
219,194,165
216,192,163
215,191,163
216,191,162
215,190,163
215,190,163
216,192,164
219,195,167
220,196,168
220,195,167
221,196,169
220,194,167
220,195,164
219,195,163
218,193,164
219,194,164
218,193,162
218,192,164
220,197,166
220,197,166
221,196,166
219,195,165
216,191,162
218,193,164
215,191,162
215,193,162
215,191,157
216,191,160
213,189,157
215,191,157
220,197,163
221,198,166
214,196,172
214,196,174
212,194,172
214,195,172
210,191,167
209,189,165
210,189,164
209,187,162
208,184,158
207,183,157
206,182,155
211,187,159
211,187,160
216,192,166
213,190,162
213,189,160
211,187,159
209,185,155
207,183,153
209,184,155
209,185,155
212,188,158
212,187,159
208,184,153
206,181,150
202,178,143
203,178,144
206,176,147
202,176,142
205,180,151
210,186,157
206,182,152
202,177,146
203,179,147
207,180,149
206,179,148
205,179,150
175,153,128
105,81,66
158,116,87
168,121,91
168,121,92
167,120,92
168,120,92
164,116,88
163,117,88
164,120,90
167,126,94
166,126,94
165,129,95
163,127,92
163,125,92
153,121,92
113,89,68
117,96,78
140,119,99
186,158,130
199,171,142
160,136,109
194,164,133
210,183,151
213,184,153
215,188,155
217,191,163
220,196,168
218,194,166
215,191,160
216,192,162
217,193,163
217,193,164
219,195,167
220,195,167
217,192,164
220,195,169
217,193,167
214,190,162
214,189,161
217,193,165
218,194,164
222,197,168
221,196,168
220,195,167
221,197,168
218,194,162
219,195,163
219,194,164
220,195,165
219,193,166
220,197,167
222,198,169
220,197,166
223,199,170
219,195,167
219,195,165
215,192,162
217,195,164
219,195,164
215,191,159
215,191,157
217,193,160
218,194,161
223,201,169
211,193,169
211,192,170
209,191,167
210,191,167
210,191,167
210,190,166
209,189,165
209,188,163
208,187,161
208,186,161
209,185,160
211,187,161
211,187,162
214,190,164
214,190,162
212,188,160
212,188,158
211,187,156
210,186,157
210,186,158
211,187,160
212,188,163
212,188,160
210,185,157
208,184,154
208,183,153
205,180,146
205,177,140
207,182,152
209,185,156
210,186,157
208,184,153
208,183,154
206,182,150
204,178,145
203,177,143
204,179,149
198,172,140
111,96,76
122,93,72
168,124,90
170,123,92
167,122,91
170,128,96
164,125,93
156,118,87
151,113,83
157,118,88
161,122,92
153,119,89
124,98,76
100,80,63
121,99,79
180,154,126
201,174,141
203,174,143
205,176,146
188,161,130
147,124,101
193,164,133
193,164,128
210,181,142
213,184,151
214,188,157
216,192,163
218,193,167
215,190,162
218,194,165
218,194,167
220,196,171
219,195,169
218,195,168
214,189,160
218,193,165
219,194,166
217,192,163
214,190,161
215,190,162
214,189,157
219,193,162
218,195,165
220,196,168
220,195,167
218,193,163
219,194,164
218,193,163
219,194,164
218,193,161
218,194,165
219,194,165
218,194,162
219,195,165
216,191,162
218,194,164
217,193,163
217,193,162
216,192,161
215,191,158
216,191,159
220,195,165
219,195,164
222,200,169
209,190,166
210,190,166
208,189,165
210,189,168
210,190,166
210,190,166
208,188,164
209,189,164
210,190,166
209,189,164
208,186,161
211,187,162
212,188,162
215,191,164
214,190,162
211,187,160
211,187,160
212,187,159
212,188,160
211,187,159
212,188,161
212,188,161
210,187,157
210,187,157
209,184,155
204,178,145
208,184,150
211,185,153
209,185,154
207,182,150
207,180,149
210,185,154
209,185,154
208,184,154
208,183,154
209,183,156
205,179,149
203,177,144
157,134,108
117,94,77
163,121,92
172,128,95
165,123,90
165,125,92
155,117,86
143,107,79
146,108,81
140,105,79
118,91,70
133,110,90
163,136,107
198,169,136
203,174,137
207,178,143
201,172,141
181,152,122
168,140,112
164,136,106
192,164,132
208,180,147
189,164,135
205,180,147
215,189,155
213,188,155
214,189,158
215,190,161
212,188,159
215,191,163
217,193,168
219,195,170
215,191,163
213,190,161
216,190,161
213,187,157
214,188,157
215,191,160
217,193,161
214,189,159
217,192,159
216,191,157
218,194,164
219,196,166
219,195,165
220,195,165
220,194,166
219,194,163
217,193,161
219,194,164
215,191,160
217,193,163
216,193,160
217,192,162
215,190,158
215,190,158
216,192,162
219,194,166
214,190,156
214,190,156
217,193,161
219,194,165
220,196,166
219,196,165
210,188,163
209,189,165
208,188,164
209,188,167
209,189,165
207,187,163
209,189,165
209,189,165
209,187,164
210,188,164
212,189,165
213,190,164
211,189,162
214,192,165
212,190,161
213,190,162
215,191,164
213,189,160
212,188,159
210,186,158
209,185,157
209,185,155
208,184,154
207,183,151
206,182,150
205,179,144
210,187,157
211,190,160
213,189,162
209,185,154
207,180,149
209,184,153
206,182,149
207,184,151
208,182,148
207,181,148
205,176,142
204,177,147
160,137,111
125,107,88
135,102,77
161,122,91
156,117,88
145,109,83
138,106,79
119,89,68
109,83,65
131,106,86
185,158,127
206,177,143
205,176,141
211,182,149
208,179,145
191,162,129
171,141,114
188,158,127
201,172,135
205,175,139
207,178,142
210,181,147
210,184,151
184,159,128
211,186,155
215,190,160
214,187,156
213,188,159
213,189,161
216,192,164
218,194,168
217,193,167
217,193,164
214,189,160
214,189,159
212,186,155
212,186,154
213,189,157
216,192,159
216,192,161
220,195,168
221,196,166
222,197,169
223,199,169
221,196,165
220,195,163
219,194,161
220,195,164
216,190,154
219,194,164
219,195,164
218,194,164
220,197,166
219,195,165
218,193,161
216,191,159
215,192,161
217,193,165
215,191,158
218,194,161
220,197,166
218,195,164
219,195,165
217,194,164
209,185,159
208,187,162
208,188,161
208,188,164
210,190,166
208,188,164
207,187,163
208,186,162
209,186,159
207,183,156
213,190,165
214,193,168
212,192,167
213,193,169
215,193,168
213,189,162
213,190,161
212,188,159
209,186,157
212,188,160
210,187,159
210,186,157
207,183,152
206,182,147
205,181,146
210,186,152
212,190,157
210,189,160
210,185,156
206,182,152
203,179,147
206,181,151
208,184,153
205,180,146
202,173,134
202,174,134
203,174,138
200,174,142
132,112,87
143,121,93
104,77,58
138,100,72
128,97,75
111,88,67
102,82,67
142,114,93
183,153,120
196,166,129
200,169,129
201,173,135
201,173,139
193,164,133
181,152,119
190,160,124
205,176,144
209,180,150
213,185,156
211,186,156
214,189,156
210,182,148
210,181,148
207,181,147
190,165,134
210,185,155
214,186,155
214,189,159
216,191,164
217,192,165
217,193,167
218,194,167
216,192,162
217,193,163
215,190,160
215,190,161
213,188,158
213,188,157
214,189,159
215,191,161
218,194,165
220,195,165
222,198,170
222,198,170
222,197,167
220,195,166
220,196,161
217,192,161
219,190,157
219,194,164
221,198,167
219,197,166
219,195,165
218,194,164
218,192,164
219,194,164
214,190,160
217,193,162
215,191,158
218,194,162
219,196,167
220,196,167
217,193,163
219,198,167
209,185,157
211,187,162
210,188,164
210,190,166
210,191,168
209,189,165
210,190,166
208,185,161
206,183,157
209,186,161
212,190,165
212,192,167
212,192,167
210,190,165
213,191,167
213,189,164
214,190,163
213,189,161
213,189,161
213,189,159
207,183,151
207,185,155
208,185,156
209,184,155
209,185,154
210,186,154
213,189,161
211,186,158
206,182,150
205,180,146
204,181,148
207,183,152
207,183,150
204,175,140
204,179,143
203,175,138
203,174,141
199,174,140
136,116,93
94,78,65
75,59,48
120,91,70
126,101,79
164,138,110
192,162,127
